,Seq1,Vec,SOX9_g1,SOX9_g2,SOX9_g3,SOX9_g4,SOX9_g5,SOX9_g6,PROM1_g1,PROM1_g2,PROM1_g3,PROM1_g4,PROM1_g5,PROM1_g6,KRT20_g1,KRT20_g2,KRT20_g3,KRT20_g4,KRT20_g5,KRT20_g6,LRIG1_g1,LRIG1_g2,LRIG1_g3,LRIG1_g4,LRIG1_g5,LRIG1_g6,CTRL0001_g1,CTRL0002_g2,CTRL0003_g3,CTRL0004_g4,CTRL0005_g5,CTRL0006_g6,CTRL0007_g7,CTRL0008_g8,CTRL0009_g9,CTRL0010_g10,ROSA26_g1,ROSA26_g2,ROSA26_g3,ROSA26_g4,ROSA26_g5,ROSA26_g6,ROSA26_g7,ROSA26_g8,ROSA26_g9,ROSA26_g10,CCR5_g1,CCR5_g2,CCR5_g3,CCR5_g4,CCR5_g5,CCR5_g6,CCR5_g7,CCR5_g8,CCR5_g9,CCR5_g10,AAVS1_g1,AAVS1_g2,AAVS1_g3,AAVS1_g4,AAVS1_g5,AAVS1_g6,AAVS1_g7,AAVS1_g8,AAVS1_g9,AAVS1_g10,EGFP_g1,EGFP_g2,EGFP_g3,EGFP_g4,EGFP_g5,EGFP_g6,mKate2_g1,mKate2_g2,mKate2_g3,mKate2_g4,mKate2_g5,mKate2_g6
20210204_MNSC507_SS8614_S7_R1_001_F1,1645,274900,1877,1228,615,896,1421,2969,3270,5096,3320,5923,3237,2187,3863,4800,3665,1944,7432,2946,4027,2459,2440,4340,6716,2376,3317,3227,9577,1799,3530,6498,3798,3487,3518,5431,6574,4856,5877,3720,3318,5550,4294,3216,1520,3761,2527,4083,2395,1814,2738,2722,1977,3288,2086,3023,4561,3760,3077,1876,3394,1345,2613,5261,1462,1944,972,965,629,641,949,1434,4119,4627,4540,1917,3301,5981
20210204_MNSC507_SS8614_S7_R1_001_F2,6391,387317,4987,3739,2073,2546,5010,6721,4243,6571,4213,7484,4196,2888,2709,3232,2236,1425,4579,1882,5055,3047,3170,5338,8712,3076,3858,3772,11955,2000,4287,7947,4757,4345,3914,6607,8140,6007,7054,5080,4258,6663,5734,3550,1800,4140,3204,5243,2624,2459,3487,3698,2548,4245,2548,3835,5584,4591,3677,2232,4098,1625,3076,7073,1748,2263,6419,7457,4084,4352,7188,8105,2079,2447,2465,1107,1917,3585
20210204_MNSC507_SS8614_S7_R1_001_F3,347,263424,3214,2325,1208,1677,3432,4829,2643,4394,2814,4906,2644,1857,3015,3883,3027,1491,5530,2487,3367,1826,2134,3748,5525,2013,2589,2460,7869,1383,2749,5090,3245,2993,2589,4546,5471,3812,4296,3200,2649,4103,3360,2323,1230,2987,1937,3192,1741,1489,2188,2314,1640,2688,1670,2543,3593,2977,2317,1573,2576,1110,1988,4468,1176,1481,5736,7255,4347,3702,6427,7321,2851,3239,3103,1490,2570,4878
20210204_MNSC507_SS8614_S7_R1_001_F4,238601,238601,3400,2558,1028,1760,3647,4687,2340,3639,2650,4589,2712,1693,2823,3624,2709,1479,5204,2377,2769,1650,1911,3443,4828,1836,2226,2353,7055,1302,2719,4954,2806,2696,2426,4133,4838,3729,4135,2992,2384,3687,3175,2350,1115,2829,1924,3040,1557,1396,2075,2034,1566,2474,1275,2288,3181,2777,2041,1348,2419,1083,1996,3705,937,1336,5435,6378,3772,3649,6069,7183,2759,3306,3153,1432,2605,4372
20210204_MNSC507_SS8614_S7_R1_001_F5,248966,248966,1409,920,517,648,1223,2296,2566,4029,2772,4412,2312,1698,2719,3642,2747,1506,5443,2500,3062,1800,1775,3357,5364,1790,2486,2095,7486,1378,2521,5199,2960,2601,2417,4028,4811,3695,3876,3069,2720,3727,3087,2271,959,2984,1959,2796,1736,1381,1871,2139,1450,2399,1510,2425,3450,2850,2008,1397,2576,922,1894,3855,933,1561,762,829,453,501,749,1186,2950,3588,3162,1431,2694,4549
20210204_MNSC507_SS8614_S7_R1_001_F6,185660,185660,1508,1085,653,773,1512,1930,1212,1865,1299,2154,1214,811,797,1071,855,408,1538,641,1395,854,915,1786,2516,936,1178,1213,3511,606,1137,2188,1454,1348,1097,2033,2565,1860,2093,1451,1158,2093,1561,1159,487,1538,845,1458,765,728,1002,1136,658,1271,774,1079,1767,1538,1114,689,1123,520,945,2139,522,676,2000,2063,1113,1249,2067,2262,724,864,859,318,618,1183
20210204_MNSC507_SS8614_S7_R1_001_F7,142345,142345,1567,1103,563,810,1786,2373,1364,2377,1498,2567,1297,966,1576,2047,1352,738,2760,1195,1661,969,1001,1957,2687,1016,1249,1363,3888,703,1404,2693,1745,1472,1466,2343,2617,2003,2407,1562,1421,2302,1915,1308,573,1676,1016,1688,852,789,1096,1241,846,1235,915,1382,1851,1528,1196,762,1310,611,1020,2283,646,797,2722,3598,1616,1840,2860,3696,1431,1728,1713,753,1312,2327
20210204_MNSC507_SS8614_S7_R1_001_F8,122504,122504,1589,1145,538,829,1730,2108,1319,2004,1296,2001,1239,801,1291,1804,1199,673,2544,1098,1426,810,987,1633,2357,837,1058,1084,3563,639,1287,2194,1405,1363,1286,1988,2396,1783,2062,1452,1185,1987,1446,1069,482,1665,885,1424,746,667,1001,1033,736,1193,799,1213,1691,1308,1022,604,1180,499,823,1943,538,630,2602,3266,1975,1702,2900,3209,1349,1689,1569,658,1199,2072
20210204_MNSC507_SS8614_S7_R1_001_unknown,27390,71420,926,689,327,466,904,1305,835,1354,954,1618,960,611,919,1095,828,530,1566,682,1066,642,693,1185,1796,620,797,861,2522,465,969,1695,1050,875,814,1413,1800,1466,1501,1071,863,1490,1146,768,376,1107,667,1115,617,546,697,737,513,919,548,844,1322,1079,781,470,845,353,685,1441,394,477,1203,1517,867,860,1300,1608,840,1047,970,420,737,1295
20210204_MNSC508_SS8614_S8_R1_001_F1,991,124810,1007,675,608,549,982,2297,1983,2934,1857,3195,1815,1381,503,469,516,205,687,392,2282,1182,1349,2407,3745,1319,1738,1782,5455,898,1887,3265,2101,1940,1855,2934,3536,2596,3051,2138,1788,2892,2192,1660,749,1976,1330,2248,1314,1009,1489,1522,1156,1871,1178,1778,1985,2033,1398,916,1607,765,1167,2328,744,1017,330,391,256,223,327,1025,1172,1260,1178,571,1010,1844
20210204_MNSC508_SS8614_S8_R1_001_F2,5570,123742,742,569,505,557,808,2199,1905,2960,1873,3123,1716,1172,573,647,527,296,846,441,2169,1204,1472,2383,3603,1359,1752,1670,5240,911,1825,3181,2077,1939,1830,2952,3468,2416,2918,2229,1791,2620,1897,1671,761,1786,1248,1993,1326,956,1486,1394,1133,1838,1039,1639,2070,1909,1312,810,1547,755,1154,2150,707,1006,420,518,314,307,499,1090,1041,1284,1213,560,967,1834
20210204_MNSC508_SS8614_S8_R1_001_F3,159,131052,644,466,374,414,680,1788,1400,2356,1570,2479,1362,914,2343,3379,2835,1321,4414,1995,1584,928,1140,1992,2812,934,1339,1365,4238,743,1386,2556,1564,1528,1415,2449,2722,1883,2218,1699,1355,1941,1420,1214,639,1517,932,1558,954,702,1087,911,822,1406,861,1241,1597,1501,1013,734,1084,568,880,1651,499,771,3630,4921,2812,2543,4210,4409,906,1140,1101,492,830,1678
20210204_MNSC508_SS8614_S8_R1_001_F4,99530,99530,417,307,200,292,404,1139,991,1629,985,1833,937,626,1881,2745,2157,1037,3634,1560,1130,635,707,1392,2104,655,976,936,2831,501,1045,1898,1205,1085,1086,1759,1795,1400,1630,1133,1028,1341,979,852,457,1058,655,1120,707,461,767,634,612,1025,634,897,1152,1078,712,484,821,437,622,1126,397,518,2933,3794,2326,2062,3237,3430,826,1013,963,437,770,1424
20210204_MNSC508_SS8614_S8_R1_001_F5,161582,161582,1540,732,633,503,818,2293,2178,3489,2349,3965,2089,1522,1995,2772,2262,1132,3521,1758,2688,1654,1804,3334,4754,1572,2008,2000,6444,1139,2119,3600,2429,2359,2097,3582,4271,3168,3672,2633,2088,3512,2371,2013,821,2673,1366,2528,1506,1168,1814,1742,1269,2087,1366,1914,2833,2514,1611,1085,1948,935,1546,2919,902,1196,2694,3497,1787,1890,3105,3575,123,142,137,56,319,318
20210204_MNSC508_SS8614_S8_R1_001_F6,147835,147835,649,367,498,417,536,1932,2008,3177,2210,3652,2142,1351,1738,2452,2086,1079,3323,1461,2278,1323,1487,3011,4198,1391,1957,1899,6090,1002,1997,3582,2194,2221,1975,3273,4125,3109,3428,2517,1948,3036,2004,1765,804,2608,1250,2340,1325,1041,1657,1502,1134,2032,1223,1738,2574,2364,1533,1079,1772,847,1307,2590,811,1136,2638,3269,1684,1786,2985,3433,96,170,155,72,222,300
20210204_MNSC508_SS8614_S8_R1_001_F7,161761,161761,2545,2065,1115,1571,2611,2873,1529,2536,1572,2725,1534,1054,1497,2096,1777,889,2669,1282,1707,1004,1223,2174,3088,1101,1547,1462,4668,733,1472,2596,1711,1729,1571,2624,2974,2266,2488,1918,1432,2215,1684,1341,612,2027,1081,1811,1075,809,1268,1133,963,1564,1050,1339,1939,1821,1216,736,1368,632,998,1933,538,839,2023,2519,1073,1332,2327,2812,4898,6191,5632,2586,4618,8634
20210204_MNSC508_SS8614_S8_R1_001_F8,140115,140115,1861,1488,880,1059,1922,2261,1426,2276,1362,2536,1444,1010,1322,1812,1494,687,2311,1078,1682,903,1071,1887,2717,1028,1220,1223,4048,666,1359,2619,1453,1454,1350,2296,2599,1950,2207,1547,1412,2011,1583,1213,571,1903,985,1681,859,731,1090,1054,830,1371,818,1359,1727,1607,1067,703,1279,536,929,1712,540,756,1736,2238,1301,1110,1935,2291,3925,5135,4547,2076,3669,6733
20210204_MNSC508_SS8614_S8_R1_001_unknown,18534,40291,444,334,216,258,411,767,572,986,597,1074,629,415,554,683,573,286,893,432,642,383,449,916,1196,449,544,579,1712,315,602,1054,673,645,598,987,1131,986,993,731,567,905,601,496,245,740,372,708,408,358,504,441,338,613,350,575,751,666,482,287,512,254,436,757,214,323,723,983,548,488,807,956,544,795,690,304,590,1115
20210204_MNSC509_SS8614_S9_R1_001_F1,1494,176831,1207,932,767,803,1337,3062,2531,4084,2561,4293,2496,1746,1225,1594,1120,542,1738,914,3396,1783,1979,3587,5284,2007,2342,2372,7215,1244,2625,4630,2967,2540,2495,4257,4377,3149,4008,3018,2617,3812,2938,2388,1025,2782,1959,2868,1804,1285,2047,2114,1711,2546,1582,2297,2922,2480,2058,1225,2237,1035,1659,3078,1007,1418,1236,1911,863,769,1210,2288,1340,1711,1472,665,1269,2311
20210204_MNSC509_SS8614_S9_R1_001_F2,7196,158766,1176,824,744,705,1266,2639,2114,3364,2103,3471,1806,1467,1704,2469,1906,987,3021,1361,2663,1360,1638,2796,4311,1496,1855,1722,5820,1059,2070,3843,2385,2194,2072,3472,3697,2637,3219,2260,2080,3068,2228,1953,824,2118,1494,2330,1455,1099,1679,1781,1375,2044,1193,2146,2303,2097,1680,1010,1647,845,1362,2580,769,1146,2386,3051,1829,1551,2553,3182,1221,1397,1385,561,1009,1937
20210204_MNSC509_SS8614_S9_R1_001_F3,249,174693,893,730,550,645,983,2648,2233,3728,2229,3772,1902,1424,2091,2913,2120,1079,3819,1685,2719,1502,1814,3202,4526,1518,1952,2024,6265,1107,2382,4185,2746,2476,2405,3911,4048,2876,3422,2629,2214,3008,2074,2005,916,2316,1551,2391,1631,970,1763,1528,1329,2086,1318,1988,2431,2155,1567,1057,1835,917,1253,2473,865,1194,3262,3727,2282,1800,3069,3719,1538,2077,1896,827,1452,2873
20210204_MNSC509_SS8614_S9_R1_001_F4,162556,162556,761,591,451,564,824,2224,2069,3455,2119,3521,1882,1249,1840,2608,2093,1056,3422,1651,2361,1290,1724,2947,4251,1413,1944,1873,5866,1108,2141,3857,2410,2151,2280,3584,3720,2691,3221,2416,2100,2807,1919,1897,838,2302,1295,2122,1528,958,1623,1380,1235,2010,1254,1878,2187,2142,1438,978,1550,840,1074,2259,709,1061,2539,3618,1930,1821,2743,3441,1598,2112,1920,965,1567,2945
20210204_MNSC509_SS8614_S9_R1_001_F5,214590,214590,1745,884,953,733,1094,3195,2888,4763,3103,5131,2775,2036,2708,3881,2955,1414,4806,2247,3538,1978,2358,4313,6108,2168,2682,2701,8517,1493,2990,5325,3362,3125,2949,4862,5309,4030,4623,3499,2915,4416,3026,2654,1255,3492,1915,3173,2163,1520,2393,2294,1741,2820,1811,2741,3427,2976,2207,1340,2532,1105,1854,3569,1022,1549,3816,4709,2477,2397,4024,4952,161,224,206,107,382,390
20210204_MNSC509_SS8614_S9_R1_001_F6,197874,197874,921,500,583,600,731,2737,2645,4340,2887,4802,2669,1800,2343,3319,2698,1316,4493,1931,3159,1746,2006,3833,5389,2005,2554,2537,8142,1427,2566,4787,3040,2843,2732,4363,5359,3918,4235,3163,2639,4188,2613,2440,1156,3520,1885,3182,1828,1410,2265,1988,1618,2684,1649,2469,3216,2948,2092,1304,2412,1139,1764,3340,1016,1504,3548,4511,2458,2271,3707,4408,173,238,228,97,311,410
20210204_MNSC509_SS8614_S9_R1_001_F7,199879,199879,2824,2379,1517,1873,3230,4161,2038,3517,2050,3614,2001,1426,1954,2966,2227,1108,3588,1805,2419,1297,1623,3013,4133,1389,1926,2048,6081,955,2062,3766,2404,2422,2077,3453,3849,2803,3238,2533,1992,2747,2008,1884,843,2617,1469,2350,1424,1055,1605,1589,1316,1980,1182,1956,2453,2250,1572,1014,1773,841,1337,2373,822,1271,2689,3295,1589,1800,2930,3641,5381,6677,6018,2641,4803,8906
20210204_MNSC509_SS8614_S9_R1_001_F8,191837,191837,2459,2032,1069,1623,2795,3250,1799,3126,2035,3144,1688,1279,1915,2626,2010,970,3236,1561,2266,1245,1288,2740,3875,1380,1693,1805,5602,1005,1932,3542,2301,2155,2026,3081,3559,2559,3056,2255,1890,2655,1900,1635,760,2619,1239,2187,1338,903,1535,1433,1107,1831,1214,1783,2177,1886,1426,913,1516,807,1194,2284,707,1097,2455,2942,1900,1495,2621,3224,6097,7907,7024,3128,5578,10224
20210204_MNSC509_SS8614_S9_R1_001_unknown,26353,57628,591,419,304,355,622,1107,828,1437,877,1527,876,576,669,1087,821,440,1316,561,1058,567,674,1308,1788,619,822,814,2552,464,889,1627,1034,937,924,1435,1608,1402,1328,1025,882,1322,925,751,340,1059,611,950,608,454,686,680,485,858,509,788,1108,947,702,396,726,361,620,1094,344,469,1023,1347,701,636,1123,1386,787,1044,1008,427,769,1453
20210204_MNSC510_SS8614_S10_R1_001_F1,1134,163437,2016,1668,1191,1279,2124,4017,2133,3551,2194,3797,2128,1453,644,671,609,311,904,492,2350,1409,1567,2851,4278,1572,2059,2049,6705,1071,2146,3714,2359,2288,2170,3483,4220,3059,3397,2588,2228,3441,2220,1918,841,2338,1586,2513,1504,1249,1811,1665,1441,2396,1392,2001,2541,2555,1831,1107,1936,950,1563,2811,843,1171,456,493,326,323,478,1169,3458,4254,3648,1766,2954,5759
20210204_MNSC510_SS8614_S10_R1_001_F2,5982,168419,1303,702,659,627,927,2272,2085,3512,2445,3886,2277,1456,2229,3017,2513,1245,4028,1725,2642,1578,1866,3131,4678,1681,2131,2030,6311,1091,2162,3715,2494,2464,2154,3563,4309,3213,3655,2827,2143,3301,2243,1919,813,2092,1415,2606,1445,1092,1857,1731,1309,2147,1311,1936,2740,2414,1715,1133,2007,931,1508,2705,886,1242,3257,4068,2172,2163,3563,4069,476,619,569,222,560,868
20210204_MNSC510_SS8614_S10_R1_001_F3,217,135968,1563,1398,767,982,1688,2397,1467,2279,1413,2310,1257,886,1763,2572,2122,970,3190,1504,1581,875,1064,1862,2688,974,1286,1250,4098,629,1314,2423,1498,1452,1310,2206,2616,1824,2155,1655,1264,1899,1418,1189,547,1470,971,1551,933,633,1181,1020,835,1415,812,1354,1535,1464,1067,640,1205,608,887,1636,464,706,2492,3349,1890,1740,2916,3197,3099,4000,3596,1675,2825,5588
20210204_MNSC510_SS8614_S10_R1_001_F4,166255,166255,2171,2094,1303,1485,2500,4009,1894,3073,1974,3426,1831,1245,1780,2576,2123,1026,3109,1510,2176,1192,1561,2676,3738,1388,1805,1750,5788,980,1850,3289,2030,2085,1890,3151,3663,2836,3044,2337,1824,2773,1885,1748,797,2078,1369,2173,1268,1000,1608,1356,1207,2023,1161,1627,2381,2202,1403,861,1642,862,1188,2328,721,1045,2307,2881,1697,1621,2700,3196,2857,3590,3150,1622,2707,5232
20210204_MNSC510_SS8614_S10_R1_001_F5,131702,131702,1437,1097,980,770,1569,2760,1706,2677,1822,3035,1689,1180,823,1052,879,361,1342,706,2111,1221,1380,2504,3744,1230,1656,1570,5152,879,1751,3041,1940,1835,1775,2826,3313,2480,2866,2042,1651,2557,1803,1593,746,2040,1293,1905,1169,946,1523,1385,1129,1722,1035,1665,2061,1864,1378,800,1589,730,1137,2176,618,1036,937,985,582,597,912,1730,1875,2341,2172,954,1834,3278
20210204_MNSC510_SS8614_S10_R1_001_F6,146824,146824,1352,733,627,506,904,2317,1875,2974,2112,3406,2019,1329,1766,2358,2123,1024,3308,1395,2172,1277,1497,2794,3947,1385,1922,1813,5821,899,1921,3310,2119,2117,1815,3144,3896,2870,3123,2497,1926,3341,2001,1738,747,2526,1350,2354,1270,988,1719,1510,1091,1911,1231,1717,2437,2181,1556,935,1765,853,1235,2506,731,1112,2645,3240,1762,1680,2769,3279,278,319,333,148,423,494
20210204_MNSC510_SS8614_S10_R1_001_F7,148304,148304,1931,1556,868,1216,2032,2677,1471,2445,1635,2670,1534,1015,1636,2089,1843,859,2851,1314,1786,1005,1129,2182,2907,1114,1452,1386,4638,737,1465,2588,1807,1590,1487,2518,3042,2190,2372,1858,1504,2276,1510,1356,580,2027,962,1762,1048,823,1285,1132,911,1440,976,1374,1810,1743,1210,726,1244,713,933,1805,517,792,2080,2719,1156,1416,2469,2797,4123,5600,5148,2233,3950,7497
20210204_MNSC510_SS8614_S10_R1_001_F8,174550,174550,3536,3156,1629,2103,3877,4023,1646,2704,1698,2903,1666,1142,1632,2444,1980,908,3105,1378,1930,1112,1246,2418,3243,1209,1676,1538,5032,784,1679,2724,1857,1803,1720,2766,3230,2416,2680,1961,1616,2372,1674,1322,640,2331,1102,1956,1136,944,1400,1222,1035,1750,1031,1533,2020,1886,1192,813,1448,700,1080,2026,589,979,2336,3050,1683,1653,2690,3203,5426,6576,6222,2741,4936,9081
20210204_MNSC510_SS8614_S10_R1_001_unknown,19909,46367,651,641,349,413,733,1065,641,1028,667,1192,683,437,584,770,652,348,979,444,789,408,505,1038,1365,458,625,648,1984,323,689,1179,798,686,631,1108,1226,1141,1012,802,631,1002,680,574,219,802,446,757,466,348,533,533,361,674,399,591,803,734,555,339,559,263,447,879,261,354,719,936,565,450,802,1031,942,1307,1212,485,985,1776
20210204_MNSC511_SS8614_S11_R1_001_F1,1166,168959,1695,1290,767,848,1832,2644,2085,3839,1808,3362,1556,1351,1540,2261,1747,899,3412,1288,2508,1273,1477,2929,4261,1172,2322,2035,6774,1203,2462,3988,2862,2453,2471,3881,3142,2753,2915,2392,1891,3426,2862,2248,823,2076,1472,2896,1620,998,1666,1792,1349,1935,1383,2248,2268,2371,1625,1105,1845,666,1350,2849,799,1242,2282,3236,1861,1564,2576,3282,1809,2251,2057,1033,1230,3068
20210204_MNSC511_SS8614_S11_R1_001_F2,4139,139191,1480,1115,797,716,1669,2413,1800,3058,1625,2835,1396,1234,1384,1930,1386,788,2767,1081,2199,1125,1248,2078,3487,1074,1767,1515,5153,942,1889,3471,1981,1952,1858,3137,2639,2239,2381,1928,1606,2700,2438,1615,638,1622,1227,2370,1338,875,1299,1638,1089,1631,1104,1718,2037,1847,1543,852,1618,622,1235,2371,695,956,2347,2669,1631,1488,2347,2863,1354,1306,1374,582,888,1932
20210204_MNSC511_SS8614_S11_R1_001_F3,282,182764,1651,1169,1199,827,1766,3192,2412,3860,2414,4093,2267,1716,2205,3013,2199,1048,3625,1791,2880,1608,1665,3104,4856,1792,2173,2027,6360,1101,2257,4300,2610,2463,2322,3797,4162,3017,3733,2877,2296,3632,3089,2101,939,2334,1611,2772,1684,1248,1721,2293,1410,2153,1464,2265,2675,2330,1953,1223,2013,935,1547,3108,1007,1269,2778,3451,2069,2001,2909,3469,1536,1880,1593,723,1344,2558
20210204_MNSC511_SS8614_S11_R1_001_F4,191889,191889,1704,1314,1249,878,1801,3609,2499,3859,2443,4113,2441,1797,2275,3107,2315,1231,3878,1892,2948,1711,1765,3288,5108,1822,2206,2163,6589,1048,2341,4610,2649,2416,2483,3957,4317,3192,4024,2808,2412,3721,3128,2113,942,2567,1688,3038,1787,1323,1814,2322,1422,2317,1439,2320,2843,2528,2165,1226,2126,934,1627,3373,975,1458,3015,3714,2217,2021,3129,3765,1602,1945,1834,842,1490,2727
20210204_MNSC511_SS8614_S11_R1_001_F5,166201,166201,1531,1192,1026,892,1677,3070,2125,3359,2196,3650,2071,1518,2032,2656,1985,991,3520,1724,2577,1514,1399,3011,4302,1504,1843,1837,5612,1038,2012,3916,2378,2137,2086,3451,3815,2496,3544,2486,2052,3168,2863,1721,911,2291,1496,2541,1499,1138,1482,1799,1321,1952,1254,2010,2494,2246,1744,1096,1705,855,1426,2845,877,1168,2630,3217,1618,1731,2701,3306,1557,1840,1705,761,1474,2533
20210204_MNSC511_SS8614_S11_R1_001_F6,120552,120552,1392,1048,592,637,1454,2471,1542,2471,1499,2622,1397,1053,1209,1498,1104,621,2314,965,1788,1075,997,1925,3041,1201,1424,1391,4066,716,1481,2846,1789,1589,1531,2465,2827,2166,2541,1717,1491,2395,1981,1419,572,1896,1062,1796,1015,844,1078,1304,871,1366,973,1492,1967,1608,1338,844,1338,628,1116,2406,622,885,1704,2139,1264,1170,1803,2175,1082,1414,1199,558,910,1776
20210204_MNSC511_SS8614_S11_R1_001_F7,158713,158713,1910,1365,742,879,2009,3269,1955,3414,2021,3497,1863,1304,1698,1970,1437,813,2971,1264,2389,1432,1324,2611,4044,1480,1876,1760,5517,1006,2017,3733,2238,2095,2009,3346,3824,2650,3389,2353,1975,3125,2671,1836,836,2437,1397,2341,1423,1112,1430,1762,1131,1799,1262,1939,2667,2082,1818,1131,1795,745,1533,3232,877,1098,2377,2656,1353,1521,2365,2909,1513,1748,1601,806,1364,2372
20210204_MNSC511_SS8614_S11_R1_001_F8,22536,22536,1,1,0,0,3,9,3,1,4,4,1,0,2,2,1,0,5,0,5,2,0,1,2,3,0,1,2,3,0,1,2,1,1,4,4,2,2,0,3,0,2,0,0,2,0,1,7,1,2,1,0,2,4,0,1,0,3,1,1,1,0,3,2,2,6,0,0,2,0,3,6,0,4,0,0,3
20210204_MNSC511_SS8614_S11_R1_001_unknown,22251,47197,598,449,329,297,588,970,663,1152,674,1173,643,506,587,787,597,354,1086,486,824,484,440,915,1583,476,720,657,2006,328,715,1308,847,764,712,1141,1212,1067,1074,828,702,1052,908,621,264,862,500,868,532,414,534,615,405,686,419,710,844,733,607,372,621,258,526,983,285,355,857,1042,543,539,890,1127,551,677,571,239,489,865
20210204_MNSC512_SS8614_S12_R1_001_F1,4518,69690,124,116,136,72,121,216,123,126,117,160,110,143,125,146,87,76,247,63,134,74,68,136,194,104,86,93,199,92,79,151,169,158,165,163,188,141,156,108,100,177,146,93,65,133,150,121,189,87,80,124,60,216,68,142,193,106,120,83,83,66,131,151,84,53,139,148,79,149,141,149,159,94,113,57,106,241
20210204_MNSC512_SS8614_S12_R1_001_F2,17965,547164,6745,6276,7307,3997,6956,11569,7993,8255,6916,9414,6726,6557,7024,7764,4844,3452,13180,4084,8237,4449,3732,8006,11104,5793,4905,5349,12736,5806,4394,8458,8987,7966,8123,10627,10568,8196,8233,6505,5674,7972,7883,6193,3792,5881,7771,7670,9721,4980,3819,7038,3974,11376,4450,6704,10022,6739,5739,4991,4596,3649,7025,8784,5329,2895,6663,8339,4689,9058,8220,8967,9448,4436,7066,3377,6284,14695
20210204_MNSC512_SS8614_S12_R1_001_F3,813,475538,5647,5750,6430,3728,6127,10071,6685,7186,5890,8155,5942,5614,6188,6638,4270,3173,11805,3796,7111,3840,2951,7034,9786,5072,4561,4503,11289,5169,3841,7083,7543,6929,6978,8916,9084,7657,7041,5689,4807,7012,6703,5289,3400,5352,6640,7105,8125,4536,3544,6294,3492,9776,3928,5954,8996,6055,5105,4151,3925,3248,6194,7777,4557,2616,5773,7362,3984,7803,7477,7382,8058,3963,6148,2813,5549,12591
20210204_MNSC512_SS8614_S12_R1_001_F4,512814,512814,6313,6098,6780,3858,6857,10742,6870,7738,6710,8881,6565,6006,6741,6926,4709,3590,12579,4171,7166,4198,3142,7894,10442,5425,4511,4996,11966,5540,4150,7730,8322,7587,7562,9876,10228,8258,7526,6170,5149,7390,7386,5677,3632,5991,6953,7272,9024,4708,3804,6699,3568,9795,4347,6177,9786,6653,5573,4520,4301,3432,6646,8342,5018,2706,6391,7868,4570,8754,7980,8385,9000,4413,6522,3091,6111,13501
20210204_MNSC512_SS8614_S12_R1_001_F5,604383,604383,7278,6992,7755,4321,7771,12604,9060,9079,7731,10450,7440,7260,7793,8720,5119,3856,14968,4979,9094,4996,3920,9240,12328,6548,5372,5847,14091,6714,5042,9681,10113,9067,9134,11658,11387,8790,8935,7116,6364,8699,9029,7087,4311,7514,8578,8327,11140,5443,4125,8007,4320,12368,4877,7793,11008,7299,6372,5477,4980,4005,7540,9722,6060,3349,7294,8825,4613,10020,8683,9641,10721,5101,7865,3734,7033,16378
20210204_MNSC512_SS8614_S12_R1_001_F6,564589,564589,6560,6760,7174,4279,7024,11678,8274,8433,7161,9743,7053,6701,7445,7878,4987,3962,14443,4546,8504,4545,3472,8614,11352,6186,5237,5261,13307,6022,4612,8875,9055,8165,8190,10545,10866,9052,8595,6602,5678,8578,7963,6224,3890,7390,7847,8230,9709,5251,4059,7505,4190,11867,4486,7286,10777,7304,6086,4776,4609,3873,7346,9236,5248,3083,7197,8673,4326,9083,8778,8648,9594,4694,7430,3285,6695,14771
20210204_MNSC512_SS8614_S12_R1_001_F7,573871,573871,6791,6629,7497,4200,7363,12351,8346,8432,7219,9799,7146,6817,7661,8060,5062,3825,14307,4744,8352,4724,3736,8660,11709,6494,5177,5535,13467,6272,4614,9001,9362,8238,8625,11015,11142,8724,8573,6716,5693,8797,8442,6458,4178,7765,8486,7982,10325,5106,4060,7375,4347,11444,4635,7398,10567,7060,6266,5023,4826,3951,7383,9193,5494,3084,7210,8561,3849,9650,8661,9289,9999,4799,7543,3443,6652,15100
20210204_MNSC512_SS8614_S12_R1_001_F8,140585,140585,590,538,574,325,598,1163,886,852,647,944,574,720,697,890,366,311,1418,421,937,471,334,772,1158,631,407,498,1271,624,491,952,981,819,789,1033,888,686,830,578,587,842,890,650,417,743,973,673,1143,506,355,739,457,1244,412,884,881,600,563,500,448,342,659,816,511,322,685,835,445,886,692,822,1020,463,781,367,624,1476
20210204_MNSC512_SS8614_S12_R1_001_unknown,76803,138251,1972,1885,2036,1168,2010,3266,2197,2364,1984,2731,2071,1877,2053,2211,1369,1150,4047,1230,2298,1231,995,2428,3307,1762,1471,1597,3771,1658,1280,2343,2593,2290,2376,2955,3286,2799,2361,1895,1545,2503,2368,1725,1054,1986,2096,2235,2834,1525,1151,2124,1044,3177,1363,2035,3010,2108,1756,1358,1325,1110,2113,2684,1535,837,2074,2464,1310,2727,2367,2614,2697,1372,2114,933,1949,4279
