,Seq1,Vec,SOX9_g1,SOX9_g2,SOX9_g3,SOX9_g4,SOX9_g5,SOX9_g6,PROM1_g1,PROM1_g2,PROM1_g3,PROM1_g4,PROM1_g5,PROM1_g6,KRT20_g1,KRT20_g2,KRT20_g3,KRT20_g4,KRT20_g5,KRT20_g6,LRIG1_g1,LRIG1_g2,LRIG1_g3,LRIG1_g4,LRIG1_g5,LRIG1_g6,CTRL0001_g1,CTRL0002_g2,CTRL0003_g3,CTRL0004_g4,CTRL0005_g5,CTRL0006_g6,CTRL0007_g7,CTRL0008_g8,CTRL0009_g9,CTRL0010_g10,ROSA26_g1,ROSA26_g2,ROSA26_g3,ROSA26_g4,ROSA26_g5,ROSA26_g6,ROSA26_g7,ROSA26_g8,ROSA26_g9,ROSA26_g10,CCR5_g1,CCR5_g2,CCR5_g3,CCR5_g4,CCR5_g5,CCR5_g6,CCR5_g7,CCR5_g8,CCR5_g9,CCR5_g10,AAVS1_g1,AAVS1_g2,AAVS1_g3,AAVS1_g4,AAVS1_g5,AAVS1_g6,AAVS1_g7,AAVS1_g8,AAVS1_g9,AAVS1_g10,EGFP_g1,EGFP_g2,EGFP_g3,EGFP_g4,EGFP_g5,EGFP_g6,mKate2_g1,mKate2_g2,mKate2_g3,mKate2_g4,mKate2_g5,mKate2_g6
20210204_MNSC507_SS8614_S7_R1_001_F1,0,274900,1865,1219,601,893,1414,2941,3259,5072,3300,5856,3225,2171,3848,4772,3646,1935,7404,2928,4006,2438,2422,4308,6670,2365,3300,3216,9513,1787,3504,6465,3779,3461,3503,5283,6541,4823,5821,3699,3310,5490,4269,3205,1508,3727,2515,4066,2383,1800,2710,2703,1971,3264,2067,3012,4528,3739,3065,1863,3364,1338,2593,5229,1454,1926,967,961,619,632,945,1405,3997,4601,4524,1905,3173,5759
20210204_MNSC507_SS8614_S7_R1_001_F2,3884,387317,4953,3707,2053,2531,4968,6664,4223,6528,4188,7382,4168,2853,2688,3201,2224,1408,4545,1862,5018,3020,3145,5297,8645,3061,3824,3736,11848,1984,4256,7913,4732,4312,3892,6438,8090,5961,7006,5039,4222,6563,5697,3524,1777,4106,3179,5207,2610,2434,3451,3667,2525,4216,2532,3814,5518,4557,3647,2221,4069,1609,3042,7019,1737,2240,6377,7406,4054,4312,7133,8040,1995,2429,2451,1088,1822,3431
20210204_MNSC507_SS8614_S7_R1_001_F3,0,263424,3199,2310,1199,1669,3409,4798,2632,4372,2798,4851,2622,1824,2998,3870,3004,1468,5490,2471,3345,1811,2118,3723,5498,2003,2572,2449,7804,1375,2735,5050,3225,2977,2573,4477,5441,3785,4270,3181,2637,4064,3333,2302,1222,2946,1931,3180,1733,1476,2174,2301,1633,2667,1654,2524,3575,2950,2308,1561,2546,1098,1970,4439,1169,1469,5702,7214,4311,3659,6389,7272,2739,3221,3077,1484,2474,4701
20210204_MNSC507_SS8614_S7_R1_001_F4,238601,238601,3383,2546,1020,1751,3629,4658,2335,3620,2637,4535,2690,1681,2810,3602,2697,1467,5179,2367,2741,1640,1885,3413,4800,1827,2211,2342,7003,1284,2704,4924,2785,2682,2413,4067,4814,3710,4104,2968,2373,3651,3146,2343,1110,2809,1912,3026,1551,1385,2063,2019,1554,2460,1271,2278,3156,2758,2032,1333,2399,1075,1982,3688,928,1332,5389,6343,3754,3625,6027,7134,2662,3286,3140,1427,2515,4244
20210204_MNSC507_SS8614_S7_R1_001_F5,248966,248966,1403,917,514,641,1206,2275,2560,4008,2766,4365,2296,1678,2707,3630,2721,1497,5419,2480,3035,1786,1765,3340,5333,1777,2471,2084,7439,1366,2512,5169,2950,2577,2408,3968,4780,3666,3855,3058,2706,3683,3079,2259,956,2968,1947,2771,1731,1366,1857,2130,1447,2390,1500,2403,3426,2835,1997,1381,2554,917,1876,3827,921,1549,759,819,449,496,746,1161,2843,3573,3118,1419,2571,4371
20210204_MNSC507_SS8614_S7_R1_001_F6,185660,185660,1497,1075,651,770,1503,1912,1209,1848,1286,2139,1208,800,793,1061,848,404,1525,636,1387,842,910,1774,2492,927,1175,1208,3473,599,1129,2170,1441,1340,1090,2001,2538,1848,2082,1440,1154,2059,1552,1155,483,1527,841,1453,762,727,993,1126,653,1267,773,1075,1748,1516,1106,682,1115,519,934,2126,518,668,1990,2053,1104,1242,2056,2246,702,857,853,316,590,1137
20210204_MNSC507_SS8614_S7_R1_001_F7,142345,142345,1557,1095,559,808,1769,2353,1351,2371,1492,2518,1288,950,1566,2034,1341,732,2748,1185,1650,961,995,1940,2676,1007,1245,1358,3872,696,1392,2680,1739,1458,1458,2300,2612,1987,2392,1553,1414,2268,1897,1304,569,1661,1007,1680,848,782,1086,1236,844,1232,909,1373,1843,1516,1187,759,1301,605,1016,2264,643,786,2705,3574,1612,1829,2832,3682,1368,1720,1706,747,1224,2205
20210204_MNSC507_SS8614_S7_R1_001_F8,0,122504,1576,1137,531,826,1717,2094,1313,1993,1291,1953,1228,791,1286,1794,1187,665,2525,1090,1410,800,978,1616,2337,831,1048,1077,3538,639,1282,2186,1399,1343,1283,1922,2379,1765,2048,1451,1181,1961,1435,1059,478,1659,882,1413,737,663,996,1029,732,1187,796,1210,1683,1297,1017,602,1172,493,817,1925,535,624,2581,3244,1967,1688,2882,3183,1303,1679,1558,655,1141,1987
20210204_MNSC507_SS8614_S7_R1_001_unknown,3968,65178,899,672,314,462,881,1276,820,1314,940,1538,947,585,904,1073,796,519,1530,661,1041,625,678,1157,1744,604,776,848,2450,453,950,1656,1036,853,791,1324,1763,1317,1458,1037,845,1448,1118,754,366,1084,648,1098,603,531,673,720,503,899,536,829,1278,1051,761,449,826,342,666,1412,386,450,1160,1485,846,822,1268,1571,775,1018,938,409,688,1189
20210204_MNSC508_SS8614_S8_R1_001_F1,1,124810,1001,673,601,548,978,2278,1973,2920,1846,3141,1806,1366,497,463,511,201,684,387,2271,1171,1337,2393,3728,1314,1722,1771,5421,897,1882,3241,2099,1930,1841,2865,3522,2572,3034,2127,1779,2858,2171,1646,748,1963,1323,2236,1309,1004,1476,1516,1151,1861,1171,1768,1971,2018,1393,914,1599,762,1163,2320,738,1005,322,387,255,218,322,1018,1125,1252,1174,565,961,1745
20210204_MNSC508_SS8614_S8_R1_001_F2,3151,123742,739,564,496,553,801,2187,1899,2948,1851,3089,1701,1155,567,640,523,293,835,437,2155,1193,1461,2371,3577,1351,1745,1666,5205,904,1814,3159,2067,1929,1816,2864,3441,2394,2901,2218,1784,2580,1882,1662,758,1772,1239,1989,1322,948,1473,1383,1130,1821,1033,1632,2058,1889,1304,806,1539,749,1149,2126,703,992,414,514,310,304,494,1083,994,1273,1211,555,919,1752
20210204_MNSC508_SS8614_S8_R1_001_F3,0,131052,641,465,370,410,671,1778,1395,2345,1560,2453,1354,901,2332,3365,2818,1313,4395,1983,1567,924,1130,1979,2794,930,1331,1361,4207,736,1377,2539,1559,1519,1410,2400,2703,1871,2206,1690,1346,1919,1413,1206,633,1498,924,1548,952,699,1077,898,820,1395,854,1238,1585,1487,1008,732,1080,564,875,1637,495,769,3610,4893,2801,2522,4186,4385,870,1134,1094,492,786,1601
20210204_MNSC508_SS8614_S8_R1_001_F4,99530,99530,414,305,200,290,397,1134,985,1623,981,1819,935,619,1862,2738,2148,1030,3626,1553,1124,630,699,1380,2098,654,972,930,2816,498,1039,1890,1201,1084,1084,1724,1788,1391,1622,1128,1024,1326,972,847,451,1050,652,1116,703,456,764,624,610,1021,628,893,1148,1070,708,483,817,432,614,1120,396,511,2909,3773,2314,2052,3212,3408,799,1007,956,431,735,1357
20210204_MNSC508_SS8614_S8_R1_001_F5,161582,161582,1533,721,628,498,813,2284,2159,3469,2336,3923,2080,1502,1987,2756,2249,1122,3496,1746,2676,1646,1789,3308,4732,1569,2003,1987,6409,1135,2111,3585,2421,2345,2081,3510,4237,3144,3652,2625,2074,3475,2343,1995,818,2653,1362,2517,1499,1164,1795,1727,1256,2076,1359,1904,2812,2498,1600,1080,1937,929,1536,2906,900,1177,2682,3478,1778,1870,3086,3561,112,141,136,55,302,286
20210204_MNSC508_SS8614_S8_R1_001_F6,147835,147835,648,363,494,416,532,1919,1995,3166,2191,3616,2133,1334,1733,2439,2074,1070,3309,1450,2264,1316,1480,2995,4172,1381,1945,1891,6039,995,1985,3561,2185,2209,1966,3209,4093,3093,3404,2503,1934,3001,1987,1756,800,2592,1246,2332,1319,1029,1642,1493,1127,2017,1218,1730,2564,2352,1524,1066,1757,844,1295,2580,809,1122,2619,3247,1675,1771,2971,3416,95,168,149,71,210,265
20210204_MNSC508_SS8614_S8_R1_001_F7,161761,161761,2535,2059,1111,1557,2599,2855,1522,2527,1566,2694,1529,1045,1486,2089,1770,880,2657,1274,1697,997,1216,2154,3069,1098,1541,1454,4638,730,1467,2584,1704,1713,1565,2571,2958,2253,2470,1914,1427,2190,1670,1336,612,2009,1074,1797,1070,804,1255,1123,959,1554,1043,1332,1924,1809,1211,734,1364,627,993,1923,532,829,2017,2506,1064,1319,2308,2795,4730,6174,5608,2567,4398,8282
20210204_MNSC508_SS8614_S8_R1_001_F8,0,140115,1843,1482,876,1058,1908,2250,1420,2266,1347,2502,1437,996,1313,1803,1483,680,2308,1075,1677,892,1068,1873,2706,1016,1212,1219,4023,662,1345,2607,1448,1447,1339,2233,2579,1932,2200,1540,1406,1987,1574,1207,567,1889,980,1674,856,729,1083,1048,827,1364,816,1354,1717,1591,1064,694,1269,530,918,1704,540,748,1723,2224,1298,1105,1918,2276,3775,5110,4518,2063,3479,6465
20210204_MNSC508_SS8614_S8_R1_001_unknown,2688,36964,435,328,211,251,401,749,559,956,583,1013,618,400,543,671,560,280,873,413,631,368,431,895,1178,438,532,562,1670,310,588,1030,662,630,584,943,1112,889,965,721,553,876,590,484,239,719,366,701,403,349,493,429,331,602,341,566,735,652,474,281,506,248,429,740,208,317,703,958,533,468,790,940,505,767,673,298,542,1021
20210204_MNSC509_SS8614_S9_R1_001_F1,1,176831,1193,922,758,798,1323,3040,2513,4065,2545,4236,2486,1720,1214,1581,1110,536,1724,908,3370,1761,1965,3568,5245,1989,2326,2362,7164,1236,2612,4596,2943,2526,2481,4147,4342,3124,3991,2994,2603,3765,2918,2372,1021,2758,1955,2848,1798,1278,2032,2101,1695,2538,1570,2276,2899,2464,2048,1215,2221,1027,1647,3064,1001,1398,1225,1898,859,754,1194,2271,1279,1707,1457,662,1202,2193
20210204_MNSC509_SS8614_S9_R1_001_F2,3918,158766,1169,813,730,700,1256,2615,2097,3344,2089,3423,1792,1449,1697,2452,1893,977,2999,1350,2640,1340,1629,2770,4276,1486,1839,1709,5772,1051,2057,3825,2372,2172,2059,3373,3672,2607,3193,2244,2075,3010,2207,1940,819,2097,1480,2319,1443,1095,1658,1771,1365,2027,1182,2134,2281,2077,1669,993,1630,839,1352,2562,762,1128,2368,3019,1816,1532,2527,3159,1170,1387,1367,557,948,1833
20210204_MNSC509_SS8614_S9_R1_001_F3,0,174693,880,726,548,641,982,2626,2215,3708,2214,3730,1892,1404,2079,2899,2104,1072,3797,1674,2683,1487,1798,3179,4496,1503,1943,2010,6212,1099,2364,4161,2733,2454,2381,3823,4012,2855,3396,2614,2201,2973,2057,1992,914,2292,1540,2377,1624,961,1738,1512,1325,2070,1308,1977,2416,2137,1560,1042,1822,911,1241,2449,860,1178,3239,3703,2265,1791,3049,3687,1474,2066,1888,823,1366,2712
20210204_MNSC509_SS8614_S9_R1_001_F4,162556,162556,758,583,449,556,819,2206,2061,3433,2102,3489,1865,1231,1831,2599,2076,1046,3396,1634,2339,1276,1709,2919,4224,1401,1933,1864,5824,1104,2136,3826,2400,2133,2264,3512,3702,2673,3206,2400,2087,2771,1906,1884,829,2289,1287,2113,1520,951,1606,1364,1230,1995,1248,1867,2169,2122,1433,963,1540,828,1063,2242,702,1042,2528,3589,1915,1804,2719,3415,1521,2100,1908,954,1490,2802
20210204_MNSC509_SS8614_S9_R1_001_F5,214590,214590,1739,877,947,725,1082,3173,2873,4739,3085,5061,2765,2014,2695,3850,2937,1402,4772,2223,3509,1962,2342,4286,6072,2152,2664,2688,8460,1477,2978,5292,3345,3094,2923,4769,5270,4003,4591,3473,2904,4356,3006,2639,1244,3461,1903,3160,2155,1508,2373,2276,1732,2807,1805,2726,3399,2949,2195,1335,2512,1095,1839,3548,1015,1534,3781,4680,2457,2372,3998,4917,149,220,203,106,354,341
20210204_MNSC509_SS8614_S9_R1_001_F6,197874,197874,911,497,579,597,727,2713,2637,4307,2869,4732,2657,1783,2329,3306,2678,1303,4469,1919,3133,1729,1992,3811,5329,1997,2536,2519,8074,1415,2552,4766,3027,2826,2717,4287,5319,3894,4202,3139,2621,4134,2595,2426,1148,3493,1875,3166,1819,1400,2256,1965,1610,2668,1637,2452,3191,2916,2074,1294,2398,1130,1750,3324,1010,1490,3524,4491,2441,2252,3687,4377,162,235,220,95,294,376
20210204_MNSC509_SS8614_S9_R1_001_F7,199879,199879,2805,2365,1514,1863,3206,4134,2031,3495,2037,3559,1990,1413,1946,2948,2216,1096,3574,1788,2405,1282,1607,2998,4104,1380,1918,2036,6040,947,2051,3744,2390,2411,2066,3405,3822,2782,3217,2519,1977,2717,1999,1875,836,2605,1464,2339,1414,1046,1593,1575,1309,1971,1175,1943,2435,2231,1562,1010,1763,837,1327,2357,816,1261,2661,3270,1582,1788,2907,3616,5176,6650,5983,2631,4564,8504
20210204_MNSC509_SS8614_S9_R1_001_F8,0,191837,2449,2017,1063,1608,2783,3234,1784,3108,2023,3086,1682,1250,1903,2615,1997,961,3206,1548,2250,1231,1273,2721,3844,1366,1678,1784,5561,997,1924,3511,2290,2141,2016,3016,3536,2543,3031,2241,1881,2630,1891,1626,756,2600,1231,2166,1333,895,1528,1424,1097,1815,1210,1776,2158,1869,1420,910,1506,799,1180,2271,702,1082,2437,2928,1889,1485,2594,3200,5802,7875,6990,3108,5275,9732
20210204_MNSC509_SS8614_S9_R1_001_unknown,3816,52538,580,410,294,346,608,1073,809,1399,860,1438,853,561,661,1065,797,433,1283,543,1036,549,663,1263,1751,599,807,797,2470,456,860,1596,1014,913,902,1356,1574,1250,1296,1003,868,1286,898,738,333,1033,607,934,596,442,667,659,470,847,493,769,1074,924,689,383,713,353,605,1065,333,451,986,1315,681,602,1084,1345,729,1014,979,412,687,1325
20210204_MNSC510_SS8614_S10_R1_001_F1,2,163437,2003,1661,1187,1268,2107,3988,2124,3528,2183,3743,2115,1438,636,668,606,306,893,488,2339,1398,1552,2832,4246,1558,2047,2036,6657,1067,2129,3701,2342,2271,2156,3390,4199,3034,3379,2578,2214,3406,2204,1906,839,2320,1577,2494,1499,1237,1794,1653,1432,2372,1380,1987,2524,2523,1811,1093,1921,941,1553,2792,841,1156,451,491,320,322,475,1157,3310,4230,3626,1758,2794,5496
20210204_MNSC510_SS8614_S10_R1_001_F2,3178,168419,1293,694,657,624,920,2247,2063,3485,2427,3840,2266,1438,2212,2992,2490,1216,4006,1707,2619,1562,1837,3109,4646,1663,2113,2018,6245,1080,2148,3692,2477,2433,2145,3465,4281,3185,3620,2807,2127,3246,2219,1906,803,2069,1409,2594,1431,1084,1843,1717,1297,2132,1299,1923,2717,2388,1702,1125,1987,921,1495,2680,877,1226,3235,4035,2160,2138,3538,4034,453,616,561,221,531,804
20210204_MNSC510_SS8614_S10_R1_001_F3,1,135968,1552,1386,761,977,1680,2373,1461,2267,1403,2278,1245,877,1752,2559,2110,961,3170,1497,1565,866,1053,1847,2673,962,1276,1243,4077,621,1309,2414,1493,1442,1303,2164,2605,1810,2144,1646,1254,1874,1403,1173,546,1455,966,1541,927,630,1173,1011,828,1408,805,1349,1523,1449,1062,636,1198,605,878,1625,459,699,2474,3325,1875,1725,2890,3174,2966,3970,3576,1665,2672,5351
20210204_MNSC510_SS8614_S10_R1_001_F4,166255,166255,2163,2083,1295,1474,2486,3987,1885,3052,1962,3384,1819,1227,1771,2561,2112,1018,3100,1502,2160,1175,1552,2663,3711,1375,1793,1742,5748,977,1844,3278,2024,2069,1884,3098,3637,2818,3027,2319,1816,2743,1868,1737,794,2067,1364,2150,1263,995,1590,1346,1195,2013,1151,1620,2362,2182,1396,855,1621,853,1176,2317,718,1034,2290,2867,1690,1610,2676,3184,2740,3575,3136,1619,2599,5013
20210204_MNSC510_SS8614_S10_R1_001_F5,131702,131702,1424,1088,974,765,1562,2740,1701,2666,1809,3001,1683,1163,817,1046,875,360,1337,704,2102,1210,1372,2491,3722,1220,1642,1561,5102,874,1738,3028,1929,1829,1768,2766,3285,2464,2846,2031,1645,2529,1796,1580,741,2030,1285,1899,1164,939,1502,1371,1122,1717,1031,1651,2044,1841,1368,798,1578,723,1130,2162,614,1006,923,974,578,593,910,1721,1810,2325,2164,952,1733,3120
20210204_MNSC510_SS8614_S10_R1_001_F6,146824,146824,1338,725,625,503,900,2298,1868,2961,2099,3361,2009,1315,1755,2348,2108,1012,3282,1384,2154,1263,1483,2775,3921,1375,1917,1798,5790,895,1914,3295,2111,2096,1802,3091,3867,2845,3092,2479,1910,3293,1987,1729,742,2508,1341,2337,1266,983,1703,1498,1084,1901,1224,1709,2420,2164,1552,930,1754,848,1221,2484,726,1102,2627,3221,1746,1669,2749,3261,264,310,331,147,392,457
20210204_MNSC510_SS8614_S10_R1_001_F7,148304,148304,1921,1546,862,1206,2022,2658,1464,2430,1627,2637,1528,1004,1628,2081,1828,856,2833,1297,1779,1002,1122,2165,2883,1108,1445,1382,4602,735,1459,2576,1799,1575,1479,2475,3028,2180,2359,1853,1499,2244,1500,1343,575,2016,956,1750,1045,811,1269,1122,906,1430,971,1363,1793,1730,1204,725,1233,707,924,1801,516,789,2066,2705,1150,1408,2453,2785,3976,5575,5123,2224,3753,7165
20210204_MNSC510_SS8614_S10_R1_001_F8,0,174550,3518,3134,1615,2094,3860,3984,1632,2686,1690,2840,1658,1123,1625,2435,1967,899,3091,1372,1920,1101,1241,2404,3228,1197,1665,1529,4998,778,1668,2710,1850,1797,1706,2693,3205,2400,2663,1954,1607,2339,1662,1311,636,2311,1093,1946,1131,936,1387,1211,1025,1735,1027,1521,2005,1874,1181,806,1442,691,1072,2017,584,974,2327,3024,1672,1643,2671,3189,5200,6548,6190,2730,4683,8679
20210204_MNSC510_SS8614_S10_R1_001_unknown,2777,42483,634,624,342,404,715,1046,628,1009,661,1139,667,421,574,757,639,341,959,425,761,400,488,1004,1331,448,610,634,1918,317,669,1157,779,676,607,1046,1196,1004,984,780,618,970,662,565,216,779,438,732,453,338,520,520,352,657,385,581,785,711,546,330,549,258,435,857,256,339,685,910,545,433,782,992,868,1276,1165,475,883,1612
20210204_MNSC511_SS8614_S11_R1_001_F1,2,168959,1688,1285,763,842,1823,2622,2072,3813,1795,3304,1541,1338,1531,2246,1737,893,3388,1278,2493,1263,1470,2910,4235,1163,2305,2020,6728,1199,2450,3976,2841,2433,2458,3770,3122,2733,2896,2376,1878,3385,2850,2233,817,2049,1464,2884,1611,994,1652,1777,1344,1920,1378,2227,2249,2351,1614,1094,1835,661,1339,2835,795,1224,2265,3215,1849,1551,2558,3258,1697,2244,2049,1030,1166,2879
20210204_MNSC511_SS8614_S11_R1_001_F2,2979,139191,1472,1102,785,710,1652,2405,1792,3037,1612,2799,1385,1214,1362,1921,1377,782,2755,1070,2184,1114,1238,2054,3457,1065,1759,1504,5104,939,1875,3459,1968,1933,1841,3050,2622,2218,2364,1912,1596,2672,2424,1605,635,1609,1219,2364,1329,872,1287,1630,1079,1619,1092,1702,2020,1821,1533,841,1603,618,1226,2354,685,941,2327,2652,1624,1480,2325,2843,1283,1297,1365,577,835,1782
20210204_MNSC511_SS8614_S11_R1_001_F3,0,182764,1644,1159,1191,819,1755,3164,2403,3832,2401,4041,2245,1694,2196,2994,2181,1040,3599,1778,2864,1585,1650,3083,4814,1776,2158,2011,6319,1094,2249,4276,2595,2446,2309,3741,4138,2991,3705,2862,2284,3586,3070,2084,932,2311,1602,2759,1672,1234,1709,2267,1405,2136,1454,2251,2654,2305,1940,1214,1994,930,1530,3087,1002,1252,2752,3429,2057,1984,2889,3443,1441,1870,1584,722,1257,2408
20210204_MNSC511_SS8614_S11_R1_001_F4,191889,191889,1695,1302,1238,872,1787,3584,2487,3842,2430,4063,2418,1778,2261,3091,2306,1219,3864,1879,2928,1701,1744,3271,5077,1804,2196,2144,6534,1042,2328,4576,2634,2389,2471,3873,4289,3164,4011,2793,2398,3667,3102,2100,930,2548,1682,3016,1778,1315,1799,2306,1413,2306,1431,2312,2820,2506,2149,1219,2110,924,1617,3355,964,1442,2996,3705,2207,2006,3102,3736,1519,1937,1826,838,1400,2552
20210204_MNSC511_SS8614_S11_R1_001_F5,166201,166201,1521,1179,1020,882,1670,3048,2114,3343,2188,3605,2054,1500,2023,2640,1973,979,3498,1710,2561,1507,1384,2988,4268,1497,1833,1828,5562,1024,2002,3895,2371,2123,2073,3371,3793,2469,3514,2477,2042,3129,2840,1714,908,2273,1485,2526,1496,1137,1472,1778,1314,1942,1241,1996,2481,2224,1732,1090,1691,848,1417,2823,875,1150,2606,3199,1606,1719,2683,3279,1462,1832,1694,758,1387,2383
20210204_MNSC511_SS8614_S11_R1_001_F6,120552,120552,1381,1040,588,637,1446,2447,1540,2453,1493,2588,1385,1040,1204,1491,1098,611,2297,958,1772,1064,990,1916,3020,1194,1415,1384,4042,712,1469,2831,1783,1572,1527,2420,2811,2152,2525,1706,1474,2349,1964,1408,569,1878,1054,1787,1013,838,1065,1294,867,1364,965,1486,1957,1594,1330,838,1325,616,1109,2392,618,869,1695,2128,1256,1160,1786,2147,1023,1403,1188,549,844,1659
20210204_MNSC511_SS8614_S11_R1_001_F7,158713,158713,1896,1358,730,873,1991,3253,1946,3398,2012,3465,1845,1290,1688,1959,1431,802,2954,1254,2371,1422,1309,2589,4025,1464,1862,1750,5476,999,2009,3718,2231,2075,1996,3302,3798,2631,3368,2349,1962,3077,2656,1827,833,2414,1391,2323,1420,1105,1418,1751,1123,1787,1255,1925,2653,2061,1813,1120,1781,740,1526,3210,876,1082,2358,2647,1345,1512,2349,2882,1432,1736,1590,800,1279,2217
20210204_MNSC511_SS8614_S11_R1_001_F8,0,22536,1,1,0,0,3,9,3,1,4,4,1,0,2,1,1,0,5,0,5,2,0,1,2,3,0,1,2,3,0,1,2,1,1,4,4,2,2,0,3,0,2,0,0,2,0,1,7,1,2,1,0,2,4,0,1,0,3,1,1,1,0,3,2,2,6,0,0,2,0,3,6,0,4,0,0,3
20210204_MNSC511_SS8614_S11_R1_001_unknown,3292,43248,582,437,321,288,573,939,652,1129,659,1116,637,487,575,777,586,345,1062,477,801,469,430,894,1545,464,696,647,1948,321,701,1289,832,746,701,1089,1177,939,1048,808,692,1025,895,605,257,843,496,851,525,404,518,604,399,671,407,699,824,722,597,367,610,250,509,965,281,340,837,1019,529,518,868,1105,505,664,553,233,450,800
20210204_MNSC512_SS8614_S12_R1_001_F1,5,69690,120,112,131,72,120,214,123,125,116,152,109,142,121,146,86,75,243,62,130,74,65,135,191,103,86,91,197,90,78,149,167,155,160,160,183,140,152,104,98,174,143,90,65,131,147,121,185,87,74,123,60,210,67,140,188,103,118,82,83,66,128,147,84,50,135,145,78,144,139,146,152,93,109,57,96,217
20210204_MNSC512_SS8614_S12_R1_001_F2,12702,547164,6694,6229,7222,3964,6906,11462,7946,8215,6860,9258,6668,6502,6976,7710,4797,3421,13088,4046,8189,4416,3694,7932,11024,5745,4866,5307,12620,5772,4369,8402,8925,7891,8045,10385,10487,8105,8166,6448,5631,7862,7822,6134,3759,5814,7719,7609,9668,4931,3782,6969,3946,11287,4416,6658,9906,6689,5699,4949,4544,3614,6966,8716,5292,2864,6596,8276,4659,8954,8145,8896,9030,4402,7015,3357,5887,13905
20210204_MNSC512_SS8614_S12_R1_001_F3,0,475538,5614,5721,6389,3709,6090,9987,6644,7143,5854,8049,5898,5578,6142,6593,4229,3145,11730,3772,7068,3821,2924,6992,9720,5029,4537,4464,11206,5126,3820,7023,7503,6895,6942,8756,9022,7621,6983,5651,4785,6954,6660,5256,3381,5312,6604,7074,8088,4504,3520,6240,3475,9705,3903,5924,8924,6002,5075,4121,3898,3220,6160,7721,4533,2584,5735,7317,3956,7727,7404,7340,7779,3939,6109,2794,5298,12095
20210204_MNSC512_SS8614_S12_R1_001_F4,512814,512814,6268,6057,6740,3837,6810,10673,6834,7692,6663,8765,6521,5955,6697,6905,4681,3564,12508,4141,7130,4178,3123,7840,10394,5400,4488,4959,11888,5500,4135,7685,8278,7539,7506,9698,10176,8212,7478,6126,5117,7324,7345,5642,3612,5949,6916,7223,8984,4676,3779,6650,3553,9742,4320,6160,9724,6603,5538,4493,4274,3408,6597,8284,4981,2689,6347,7824,4541,8674,7930,8338,8695,4391,6483,3073,5836,12968
20210204_MNSC512_SS8614_S12_R1_001_F5,604383,604383,7224,6921,7698,4282,7719,12502,9018,9034,7680,10306,7385,7192,7743,8686,5075,3819,14871,4927,9030,4969,3893,9162,12248,6496,5324,5788,13981,6673,5010,9604,10075,8998,9064,11414,11300,8719,8863,7077,6316,8558,8968,7053,4291,7450,8528,8267,11073,5393,4085,7937,4286,12270,4834,7737,10915,7220,6327,5428,4929,3974,7475,9657,6018,3321,7219,8775,4576,9912,8617,9573,10251,5057,7808,3713,6575,15445
20210204_MNSC512_SS8614_S12_R1_001_F6,564589,564589,6521,6714,7126,4249,6978,11607,8235,8380,7130,9641,6997,6649,7412,7831,4944,3918,14363,4524,8449,4510,3442,8564,11292,6148,5210,5229,13200,5999,4579,8817,9004,8106,8131,10347,10783,8998,8539,6556,5648,8501,7921,6185,3867,7350,7806,8177,9669,5224,4047,7454,4171,11797,4467,7236,10703,7237,6047,4740,4577,3848,7288,9186,5211,3045,7149,8618,4298,8995,8701,8601,9177,4660,7387,3265,6282,14046
20210204_MNSC512_SS8614_S12_R1_001_F7,573871,573871,6759,6597,7442,4175,7311,12271,8308,8384,7179,9663,7116,6760,7616,8021,5027,3784,14232,4711,8311,4700,3707,8613,11650,6470,5143,5492,13356,6227,4587,8948,9323,8189,8582,10863,11076,8643,8520,6684,5660,8701,8384,6417,4158,7713,8451,7928,10282,5077,4024,7321,4326,11383,4607,7363,10510,7011,6236,4992,4786,3919,7325,9147,5467,3058,7174,8514,3819,9583,8587,9235,9602,4767,7505,3426,6301,14378
20210204_MNSC512_SS8614_S12_R1_001_F8,1,140585,588,534,572,324,597,1159,879,846,642,930,568,712,692,888,364,311,1407,418,929,469,328,769,1152,629,407,496,1256,616,485,947,979,816,785,1003,881,681,819,575,586,835,888,647,414,740,968,667,1140,500,353,737,455,1239,409,877,876,594,560,493,448,340,655,809,510,321,682,825,443,877,684,817,964,462,777,367,593,1375
20210204_MNSC512_SS8614_S12_R1_001_unknown,9694,127718,1927,1839,1984,1138,1962,3165,2138,2297,1932,2573,2012,1816,1993,2169,1325,1127,3940,1200,2248,1199,958,2372,3229,1726,1421,1558,3642,1626,1265,2281,2561,2232,2302,2794,3213,2494,2295,1853,1506,2422,2309,1675,1030,1943,2059,2184,2799,1492,1114,2054,1021,3099,1331,1989,2923,2055,1712,1319,1292,1082,2042,2611,1498,800,1993,2387,1271,2628,2289,2538,2483,1338,2059,905,1776,3895
